customer_id,product_id,product_category,purchase_amount,purchase_date
27,38,Electronics,531.11,2025-03-03
189,28,Confectionary,579.23,2024-06-29
244,5,Confectionary,854.07,2024-07-28
112,3,Fashion,252.12,2024-05-13
84,46,Stationary,191.54,2025-02-27
79,50,Fashion,197.52,2025-03-08
147,26,Groceries,538.5,2024-04-04
122,7,Home Goods,551.76,2024-11-18
97,11,Electronics,393.21,2025-03-17
348,20,Home Goods,253.13,2024-07-16
293,46,Stationary,44.33,2025-01-06
359,16,Home Goods,340.51,2024-09-22
405,21,Home Goods,798.43,2025-02-24
384,16,Home Goods,654.03,2024-07-02
493,36,Confectionary,839.42,2024-08-17
388,48,Home Goods,874.42,2025-03-02
147,8,Confectionary,284.86,2024-10-24
206,41,Confectionary,547.27,2024-06-07
52,37,Fashion,165.16,2024-07-15
50,50,Confectionary,119.44,2024-09-15
32,29,Stationary,657.38,2024-04-09
482,45,Groceries,584.8,2024-11-29
147,47,Confectionary,719.36,2024-03-24
269,10,Stationary,96.63,2024-12-31
112,37,Fashion,407.33,2025-01-18
476,24,Fashion,587.77,2024-04-27
232,36,Home Goods,79.17,2024-07-09
355,29,Fashion,711.54,2024-12-01
328,19,Confectionary,533.4,2024-03-25
95,15,Confectionary,309.94,2024-07-21
302,40,Home Goods,824.67,2024-03-29
209,21,Home Goods,711.74,2025-02-10
66,37,Confectionary,958.41,2024-12-05
89,9,Confectionary,974.83,2024-04-15
273,49,Confectionary,742.29,2024-05-25
302,40,Confectionary,67.9,2025-01-05
384,14,Fashion,813.77,2024-12-17
220,44,Stationary,952.0,2024-09-28
166,41,Electronics,507.86,2025-01-13
435,22,Stationary,110.08,2024-07-28
409,48,Confectionary,444.46,2024-09-13
433,33,Electronics,590.0,2024-03-28
205,33,Home Goods,293.04,2024-10-27
5,31,Stationary,911.64,2024-06-14
497,10,Stationary,628.33,2024-05-02
436,28,Confectionary,798.94,2024-07-24
175,29,Groceries,602.32,2024-11-06
41,44,Groceries,245.37,2024-09-15
399,24,Electronics,588.73,2024-10-30
242,29,Groceries,560.7,2024-07-18
395,3,Home Goods,494.24,2024-11-12
412,21,Stationary,806.83,2025-03-12
335,23,Fashion,988.64,2025-02-16
359,33,Home Goods,182.79,2024-11-13
398,8,Fashion,678.89,2025-02-09
5,22,Groceries,999.15,2025-01-02
215,21,Electronics,520.62,2024-08-22
272,20,Electronics,656.48,2025-03-12
30,26,Stationary,183.12,2025-02-19
463,48,Fashion,616.54,2025-01-29
171,38,Electronics,213.72,2024-09-15
154,25,Fashion,510.91,2025-02-19
204,20,Groceries,700.39,2024-04-06
480,43,Fashion,418.27,2024-08-26
220,14,Groceries,529.69,2024-09-04
23,45,Confectionary,758.63,2024-10-20
111,28,Groceries,412.54,2024-10-12
300,23,Home Goods,315.76,2024-06-25
469,28,Stationary,955.45,2024-10-04
184,4,Confectionary,711.23,2025-03-13
254,34,Fashion,841.86,2024-06-04
131,30,Fashion,341.88,2024-09-04
154,22,Stationary,569.73,2024-05-19
126,3,Electronics,515.18,2024-06-07
121,39,Home Goods,653.43,2025-03-02
129,25,Electronics,231.74,2024-07-29
352,18,Electronics,255.34,2025-03-10
185,14,Stationary,557.75,2025-02-22
111,10,Groceries,366.29,2025-03-15
199,42,Fashion,496.05,2024-09-12
467,26,Home Goods,970.35,2025-03-12
87,38,Fashion,90.79,2024-12-29
191,15,Fashion,600.79,2024-04-28
256,30,Stationary,739.64,2024-05-19
47,48,Confectionary,619.41,2024-08-18
252,8,Home Goods,617.6,2024-06-05
90,28,Electronics,708.43,2024-09-16
206,29,Groceries,940.89,2024-10-03
141,23,Groceries,819.54,2024-05-05
319,5,Electronics,830.73,2025-02-03
294,4,Fashion,972.05,2025-01-09
468,25,Fashion,954.18,2025-01-24
160,40,Home Goods,205.35,2024-05-13
376,27,Confectionary,867.45,2024-09-04
413,10,Electronics,108.55,2024-04-03
316,42,Fashion,823.88,2024-12-20
340,8,Electronics,175.63,2024-08-30
297,21,Electronics,340.29,2024-10-27
361,12,Stationary,104.5,2024-11-26
378,7,Fashion,875.98,2024-07-20
90,29,Home Goods,64.03,2024-05-05
496,46,Stationary,402.87,2024-11-11
286,3,Groceries,291.28,2024-05-19
285,40,Electronics,861.27,2025-01-14
53,28,Groceries,998.7,2024-10-15
299,32,Electronics,844.93,2024-08-30
139,36,Home Goods,199.81,2024-09-22
213,13,Home Goods,172.46,2024-12-01
274,1,Confectionary,367.77,2024-08-22
129,24,Stationary,342.73,2024-11-23
168,6,Home Goods,806.89,2025-01-26
39,1,Home Goods,283.82,2024-09-29
483,36,Home Goods,617.97,2024-10-08
194,11,Electronics,700.99,2024-06-29
49,30,Fashion,14.34,2024-04-27
215,18,Groceries,46.6,2024-09-10
46,49,Fashion,194.34,2024-08-15
123,41,Stationary,459.1,2024-11-11
178,19,Confectionary,741.06,2024-09-10
23,48,Electronics,150.6,2025-01-23
232,11,Home Goods,490.18,2024-04-03
349,20,Electronics,816.07,2025-03-10
322,38,Fashion,159.06,2024-08-07
342,14,Fashion,376.22,2025-03-01
323,4,Confectionary,356.91,2025-01-30
33,37,Confectionary,969.45,2024-04-30
435,4,Home Goods,114.84,2024-10-31
327,36,Electronics,194.5,2024-08-26
103,8,Electronics,932.09,2024-07-15
420,11,Home Goods,171.69,2024-12-02
485,21,Electronics,574.42,2025-01-08
152,29,Groceries,362.72,2024-08-28
500,9,Electronics,58.78,2025-01-23
123,9,Electronics,373.93,2024-04-27
83,18,Groceries,375.64,2024-05-07
103,18,Confectionary,643.34,2024-08-15
90,6,Electronics,940.18,2024-07-03
239,32,Groceries,513.93,2024-08-08
80,30,Groceries,150.29,2024-12-01
114,17,Home Goods,670.42,2024-04-20
156,23,Fashion,120.32,2024-09-01
342,36,Confectionary,104.33,2024-08-15
2,36,Confectionary,28.9,2024-11-26
266,17,Confectionary,279.88,2024-04-04
116,28,Groceries,822.15,2024-07-22
338,33,Fashion,377.67,2024-07-11
396,48,Confectionary,822.23,2024-08-12
65,3,Confectionary,986.79,2024-07-04
248,12,Electronics,654.8,2024-11-29
324,19,Electronics,160.96,2025-02-13
190,25,Fashion,216.11,2024-04-30
55,25,Stationary,136.52,2024-03-25
293,1,Home Goods,831.49,2024-11-20
469,46,Fashion,816.47,2024-05-21
127,9,Home Goods,446.54,2024-10-17
20,24,Stationary,167.54,2024-12-04
496,2,Electronics,804.68,2025-03-20
198,30,Stationary,666.33,2024-03-31
213,48,Groceries,420.72,2024-03-24
126,39,Stationary,835.68,2025-01-13
191,39,Electronics,371.14,2025-01-08
197,45,Home Goods,549.48,2024-12-15
170,18,Confectionary,948.79,2024-10-09
209,20,Stationary,511.07,2024-07-28
145,26,Stationary,813.05,2024-12-31
186,6,Stationary,149.79,2024-12-23
134,47,Home Goods,289.24,2024-12-14
97,22,Groceries,917.47,2024-11-11
279,35,Electronics,468.41,2024-09-01
132,34,Electronics,515.89,2025-02-20
393,39,Groceries,716.16,2024-08-22
319,28,Home Goods,611.5,2025-03-07
349,42,Stationary,400.58,2025-03-04
170,38,Stationary,463.86,2024-07-17
331,50,Groceries,971.26,2024-05-03
103,5,Electronics,680.81,2025-01-17
93,20,Fashion,590.23,2024-09-08
96,34,Electronics,599.94,2024-12-14
109,22,Groceries,895.2,2025-02-13
396,5,Fashion,843.82,2024-09-28
419,26,Groceries,179.4,2024-04-23
92,8,Fashion,762.71,2024-09-19
306,37,Home Goods,757.35,2024-10-10
72,32,Stationary,403.62,2024-10-11
424,48,Home Goods,182.76,2025-02-21
359,3,Confectionary,117.16,2024-12-06
376,26,Home Goods,975.54,2024-04-23
59,13,Fashion,649.37,2024-05-07
6,6,Groceries,558.08,2024-07-19
74,36,Electronics,557.42,2024-08-03
345,31,Electronics,40.65,2024-06-20
141,10,Fashion,643.4,2024-06-07
233,50,Home Goods,649.91,2025-01-24
226,18,Fashion,985.7,2025-02-16
316,30,Confectionary,729.02,2024-11-07
207,12,Home Goods,703.11,2024-11-08
494,35,Confectionary,520.02,2024-07-23
16,44,Electronics,120.65,2024-09-28
5,44,Stationary,163.88,2024-04-21
407,34,Electronics,942.97,2024-08-28
181,29,Electronics,803.09,2024-03-28
67,23,Stationary,331.75,2024-10-09
328,26,Confectionary,161.69,2024-04-05
366,28,Fashion,438.69,2025-01-08
329,18,Stationary,814.17,2024-12-08
262,34,Home Goods,54.8,2024-08-18
40,34,Confectionary,705.49,2024-05-28
336,26,Electronics,763.19,2025-02-14
336,21,Groceries,448.23,2024-12-27
298,8,Electronics,659.74,2024-06-04
474,1,Fashion,735.03,2024-06-01
151,13,Electronics,448.84,2024-04-14
474,50,Home Goods,854.34,2024-09-22
218,8,Fashion,139.36,2024-04-16
404,45,Stationary,261.22,2024-06-07
319,24,Groceries,202.0,2025-01-03
286,39,Electronics,863.35,2025-02-15
266,3,Confectionary,595.28,2024-11-18
396,10,Confectionary,808.86,2025-03-17
382,31,Stationary,76.32,2024-07-22
100,27,Home Goods,752.1,2024-09-14
27,13,Fashion,116.33,2024-08-09
360,19,Electronics,22.14,2024-12-07
256,40,Fashion,641.14,2024-03-26
211,50,Electronics,542.24,2024-11-02
73,30,Home Goods,278.47,2024-10-02
256,47,Groceries,379.26,2024-05-02
130,39,Groceries,142.31,2024-09-30
356,7,Electronics,209.04,2024-03-29
115,3,Electronics,535.71,2024-07-31
242,50,Home Goods,13.89,2024-04-13
175,14,Fashion,673.67,2025-01-17
312,17,Stationary,367.14,2024-11-02
11,32,Stationary,464.84,2024-07-06
203,9,Confectionary,732.56,2024-04-10
281,42,Electronics,68.62,2025-02-08
352,40,Home Goods,259.6,2025-03-01
44,32,Stationary,731.9,2024-04-17
476,26,Home Goods,196.76,2024-08-13
142,19,Fashion,939.72,2024-07-20
463,20,Home Goods,317.89,2025-01-14
56,29,Confectionary,19.02,2024-06-08
6,2,Fashion,632.04,2024-07-12
408,27,Home Goods,506.97,2024-07-23
43,31,Fashion,149.49,2025-02-21
104,22,Stationary,555.96,2025-01-11
50,12,Electronics,125.41,2024-04-27
358,36,Stationary,524.51,2024-10-09
359,35,Groceries,213.06,2024-07-25
76,1,Confectionary,366.99,2024-09-07
374,25,Stationary,737.27,2025-02-10
441,47,Electronics,897.42,2024-04-03
428,33,Fashion,842.06,2024-05-24
153,41,Confectionary,928.52,2024-09-11
338,5,Fashion,716.19,2025-03-05
22,30,Fashion,235.6,2025-01-19
479,19,Electronics,903.31,2024-03-26
147,38,Home Goods,647.42,2024-12-21
64,40,Groceries,129.59,2025-01-02
346,3,Home Goods,124.0,2024-05-12
30,34,Groceries,181.81,2024-04-07
294,26,Fashion,184.0,2024-09-26
434,28,Groceries,281.46,2024-09-26
169,46,Electronics,211.77,2024-06-05
498,23,Fashion,386.29,2024-11-10
363,43,Confectionary,26.85,2024-08-05
224,50,Groceries,860.38,2024-06-30
104,7,Groceries,840.85,2024-05-15
268,30,Fashion,774.88,2024-12-07
313,33,Groceries,119.51,2025-02-16
448,40,Electronics,661.66,2024-09-09
143,24,Stationary,256.49,2024-12-30
289,38,Home Goods,445.32,2025-01-01
194,11,Groceries,20.42,2024-12-29
122,10,Electronics,253.01,2024-09-14
374,2,Stationary,913.01,2025-02-18
322,1,Confectionary,928.21,2024-12-04
37,4,Home Goods,688.52,2024-11-02
251,26,Stationary,383.6,2025-01-12
26,41,Home Goods,696.84,2024-04-30
461,13,Fashion,344.14,2024-04-01
73,4,Confectionary,486.41,2024-05-19
51,35,Stationary,821.97,2024-11-12
13,28,Fashion,247.98,2025-02-14
409,50,Home Goods,458.28,2024-09-17
148,2,Stationary,530.35,2024-04-25
196,9,Confectionary,336.97,2024-12-31
395,39,Electronics,34.74,2025-01-12
8,34,Confectionary,674.55,2024-12-22
437,44,Home Goods,527.82,2025-02-03
93,32,Fashion,471.57,2024-09-24
15,30,Stationary,914.45,2024-09-26
457,49,Groceries,749.08,2024-07-16
47,46,Stationary,648.59,2024-10-29
228,14,Groceries,168.8,2024-12-11
36,15,Stationary,551.88,2024-12-27
210,29,Groceries,846.34,2024-06-10
152,17,Home Goods,446.91,2024-03-28
62,36,Stationary,330.78,2024-11-20
118,25,Groceries,137.11,2024-12-19
182,46,Groceries,510.44,2025-02-05
13,7,Stationary,408.45,2024-07-01
430,19,Electronics,504.88,2025-03-07
8,34,Confectionary,17.5,2025-02-06
432,9,Groceries,864.86,2024-07-30
111,15,Home Goods,106.7,2024-03-25
168,19,Fashion,956.49,2024-07-03
351,42,Stationary,180.15,2024-07-14
148,40,Stationary,784.55,2024-08-05
235,25,Fashion,988.86,2024-10-07
366,13,Stationary,82.99,2025-02-22
435,10,Stationary,881.55,2024-12-12
66,49,Electronics,287.37,2025-01-07
428,34,Home Goods,240.38,2024-08-26
83,50,Confectionary,319.36,2024-10-06
463,34,Stationary,238.87,2024-09-26
90,25,Home Goods,475.67,2024-12-28
102,16,Groceries,759.79,2024-10-04
377,47,Fashion,792.46,2024-10-21
185,40,Confectionary,49.37,2024-10-17
73,7,Groceries,208.02,2025-01-22
179,18,Confectionary,734.91,2024-05-25
35,9,Home Goods,24.75,2024-12-06
475,48,Confectionary,28.28,2025-03-21
12,2,Electronics,463.09,2024-04-19
109,8,Electronics,108.84,2024-06-26
140,21,Fashion,623.63,2024-05-26
361,41,Home Goods,468.27,2024-08-01
421,9,Confectionary,249.78,2024-09-22
383,1,Confectionary,406.17,2024-09-01
178,42,Electronics,736.85,2025-01-07
461,3,Confectionary,268.66,2024-09-04
466,33,Stationary,446.91,2024-03-26
224,23,Fashion,177.68,2024-08-25
459,11,Home Goods,226.61,2024-10-23
305,31,Stationary,229.35,2025-02-05
75,9,Stationary,875.65,2024-08-07
140,22,Electronics,186.7,2024-07-14
94,46,Home Goods,688.31,2024-07-11
35,4,Fashion,827.6,2024-12-23
203,6,Confectionary,476.0,2024-03-31
461,28,Groceries,395.87,2024-08-22
242,27,Fashion,745.99,2024-09-27
296,13,Home Goods,981.67,2024-08-10
369,1,Confectionary,426.73,2024-09-02
11,4,Groceries,447.95,2024-06-16
259,44,Fashion,995.17,2024-08-02
378,33,Fashion,182.31,2024-05-07
496,41,Home Goods,519.48,2024-05-11
76,21,Stationary,714.04,2024-09-24
431,15,Home Goods,721.14,2024-09-26
52,25,Stationary,678.79,2024-04-29
426,4,Fashion,114.08,2024-06-17
92,33,Electronics,330.28,2024-06-20
132,10,Home Goods,31.65,2024-10-16
273,7,Groceries,553.55,2024-11-02
320,4,Electronics,109.65,2024-06-12
321,29,Confectionary,977.54,2024-10-21
270,4,Groceries,257.23,2025-03-21
295,16,Electronics,168.49,2025-02-21
261,33,Stationary,217.45,2024-12-23
4,39,Electronics,743.22,2025-02-09
404,45,Home Goods,125.36,2024-09-12
82,29,Groceries,44.93,2024-09-23
145,6,Stationary,331.26,2025-01-19
383,2,Groceries,126.48,2024-04-11
328,18,Fashion,124.89,2024-09-23
153,48,Stationary,37.77,2024-11-07
268,9,Confectionary,775.96,2025-02-23
151,10,Confectionary,271.2,2024-05-28
61,14,Electronics,504.03,2025-03-21
220,49,Home Goods,97.21,2024-10-17
131,42,Electronics,475.57,2024-04-01
393,25,Fashion,420.57,2024-07-15
73,5,Stationary,703.55,2024-11-15
218,8,Fashion,847.91,2024-04-21
295,6,Stationary,42.32,2024-06-29
53,40,Groceries,330.47,2024-11-30
226,21,Confectionary,335.42,2025-02-24
345,4,Fashion,598.46,2024-11-14
320,2,Confectionary,358.89,2024-12-12
406,10,Stationary,964.49,2024-06-30
5,27,Confectionary,971.46,2025-03-01
416,2,Home Goods,571.63,2024-05-17
244,41,Electronics,175.29,2024-10-17
204,49,Electronics,411.09,2024-08-31
166,39,Groceries,764.91,2024-12-27
264,47,Home Goods,745.95,2024-03-29
151,22,Fashion,15.93,2024-12-06
125,13,Home Goods,265.86,2024-12-27
299,7,Stationary,969.13,2024-11-23
188,33,Electronics,302.72,2024-05-29
224,43,Confectionary,455.86,2024-12-16
311,21,Home Goods,566.15,2025-01-16
458,13,Electronics,327.61,2024-08-12
372,23,Confectionary,18.01,2024-05-13
436,21,Confectionary,491.29,2024-07-04
83,46,Fashion,114.17,2025-01-31
280,34,Home Goods,82.48,2024-06-08
84,33,Fashion,888.98,2024-07-24
282,10,Confectionary,305.9,2025-03-09
314,37,Confectionary,194.97,2024-05-20
198,4,Groceries,517.53,2024-11-19
346,42,Fashion,399.66,2025-01-29
302,9,Electronics,146.68,2024-04-27
368,29,Stationary,615.09,2024-04-14
89,14,Confectionary,521.98,2024-04-19
436,24,Electronics,764.8,2025-02-26
316,8,Electronics,10.39,2025-02-03
429,13,Electronics,45.35,2025-03-22
155,3,Stationary,435.94,2024-11-05
121,37,Home Goods,143.44,2024-03-26
118,46,Groceries,611.07,2024-06-20
428,14,Home Goods,413.09,2025-01-21
122,24,Stationary,126.86,2025-03-08
417,40,Groceries,954.59,2025-01-30
287,10,Confectionary,916.49,2024-08-30
143,40,Fashion,598.21,2024-04-08
328,16,Stationary,938.23,2024-10-10
97,12,Electronics,574.27,2024-12-06
190,10,Confectionary,912.27,2025-02-20
2,2,Stationary,410.97,2024-04-18
432,27,Stationary,647.27,2024-03-28
381,12,Groceries,803.79,2025-02-27
366,32,Confectionary,819.19,2025-02-28
119,49,Home Goods,985.21,2024-10-01
172,12,Home Goods,483.3,2024-08-14
475,2,Home Goods,895.33,2024-05-30
16,9,Home Goods,95.05,2025-02-20
325,26,Stationary,220.0,2025-03-22
203,31,Groceries,86.45,2025-03-02
86,34,Groceries,611.95,2024-10-18
168,45,Confectionary,171.46,2025-01-05
107,24,Groceries,129.6,2024-05-29
492,21,Electronics,861.05,2024-09-27
95,50,Electronics,131.29,2024-08-29
471,9,Electronics,109.81,2024-07-06
257,1,Confectionary,795.09,2024-06-18
82,35,Electronics,48.02,2024-07-18
187,31,Groceries,113.05,2025-01-30
13,39,Electronics,224.61,2024-08-20
220,21,Home Goods,43.06,2024-07-05
300,38,Stationary,850.56,2024-04-26
439,23,Confectionary,734.81,2024-07-17
382,43,Electronics,966.9,2025-03-08
432,49,Electronics,695.07,2024-05-21
279,23,Stationary,890.09,2024-08-23
288,42,Stationary,169.65,2024-12-07
373,21,Electronics,347.52,2024-11-19
35,44,Groceries,81.55,2024-12-29
483,8,Home Goods,446.98,2024-09-04
299,2,Groceries,602.85,2024-09-10
325,46,Groceries,133.22,2025-01-23
379,31,Electronics,656.31,2024-05-26
319,13,Home Goods,479.1,2024-08-13
293,6,Confectionary,98.69,2024-05-13
340,22,Electronics,248.94,2024-06-17
173,6,Groceries,894.16,2025-01-01
210,17,Electronics,52.74,2024-12-13
241,44,Fashion,753.48,2024-06-30
368,24,Stationary,25.04,2024-09-30
199,41,Fashion,646.5,2024-08-17
263,38,Confectionary,359.38,2024-09-05
433,48,Groceries,847.9,2024-07-08
394,49,Stationary,968.2,2024-05-27
29,40,Home Goods,124.99,2024-09-16
78,41,Fashion,744.05,2025-02-14
185,39,Groceries,306.52,2024-11-21
394,44,Electronics,979.27,2024-12-24
470,49,Home Goods,196.35,2024-12-20
323,1,Fashion,949.54,2025-03-13
10,10,Groceries,360.66,2024-07-28
111,16,Confectionary,476.02,2024-08-20
165,45,Fashion,966.58,2024-04-15
285,5,Home Goods,282.62,2024-12-26
65,29,Electronics,635.94,2024-09-30
459,50,Stationary,715.67,2025-03-05
381,36,Stationary,983.68,2024-05-17
142,21,Electronics,416.05,2024-10-03
236,7,Fashion,33.81,2025-01-15
3,42,Groceries,731.34,2024-05-05
422,32,Fashion,113.27,2024-04-05
456,26,Confectionary,478.48,2024-06-01
88,17,Electronics,368.69,2024-11-09
223,5,Electronics,620.63,2024-11-16
466,47,Home Goods,185.26,2024-08-18
4,14,Stationary,743.64,2025-01-30
112,34,Groceries,237.92,2024-10-24
483,18,Confectionary,387.78,2024-05-25
337,48,Stationary,485.98,2024-11-05
244,2,Stationary,918.01,2024-07-25
83,26,Fashion,807.99,2024-04-28
307,48,Home Goods,994.74,2024-08-12
446,23,Confectionary,623.3,2024-04-17
491,43,Stationary,161.05,2024-05-17
467,23,Stationary,632.43,2024-11-30
29,18,Home Goods,113.6,2024-10-05
292,4,Stationary,148.74,2024-10-28
310,20,Stationary,465.87,2024-07-04
283,47,Electronics,158.88,2024-10-11
370,30,Home Goods,313.7,2024-05-09
360,5,Confectionary,982.47,2024-10-25
43,21,Electronics,885.95,2024-05-30
303,46,Stationary,931.97,2024-07-23
198,31,Groceries,314.64,2024-04-29
29,45,Electronics,626.12,2024-08-28
128,16,Confectionary,566.02,2024-10-24
172,34,Groceries,65.59,2025-01-26
84,5,Stationary,770.85,2024-09-01
63,20,Fashion,445.23,2024-06-05
331,38,Fashion,746.03,2025-02-03
203,1,Home Goods,134.33,2025-02-13
138,18,Electronics,603.68,2024-11-06
220,18,Fashion,211.62,2025-03-15
228,50,Confectionary,776.1,2024-05-30
332,40,Groceries,59.0,2024-06-02
353,41,Groceries,155.89,2024-04-19
167,19,Home Goods,679.93,2024-04-07
32,6,Fashion,420.56,2025-01-31
244,35,Electronics,761.23,2024-10-15
407,4,Electronics,826.65,2025-02-15
383,1,Stationary,743.79,2024-08-27
348,36,Home Goods,706.83,2024-11-29
314,26,Fashion,579.63,2024-11-07
22,21,Stationary,152.72,2025-02-22
226,30,Groceries,717.74,2025-03-19
318,2,Electronics,212.04,2024-09-04
493,15,Stationary,97.7,2024-07-26
298,45,Electronics,905.23,2025-01-30
372,39,Groceries,776.62,2024-08-01
364,5,Electronics,439.53,2025-03-07
356,7,Stationary,703.82,2025-02-02
170,18,Stationary,427.44,2024-10-29
251,30,Home Goods,314.47,2025-01-27
152,2,Fashion,178.88,2024-09-18
254,17,Fashion,359.29,2024-12-09
233,3,Confectionary,98.83,2024-09-26
309,15,Home Goods,729.2,2024-05-10
280,43,Stationary,51.35,2024-06-02
123,50,Stationary,507.33,2024-12-31
329,25,Electronics,346.37,2024-06-23
42,6,Stationary,597.88,2024-05-21
238,22,Groceries,679.86,2024-09-05
317,9,Stationary,132.03,2025-01-24
304,9,Fashion,477.26,2024-05-06
144,34,Confectionary,930.49,2024-09-11
37,6,Confectionary,691.31,2024-07-31
450,33,Stationary,417.57,2024-07-08
95,1,Electronics,37.86,2024-06-21
486,44,Electronics,775.87,2024-09-25
299,7,Stationary,881.16,2024-11-30
255,15,Electronics,66.59,2025-02-19
1,38,Home Goods,79.81,2024-03-27
468,29,Stationary,234.67,2025-02-03
391,17,Confectionary,946.95,2024-12-15
222,30,Electronics,60.79,2024-10-25
68,19,Stationary,958.63,2025-01-05
288,30,Stationary,612.62,2024-07-13
286,38,Home Goods,52.04,2024-12-27
17,4,Electronics,722.37,2024-10-07
452,43,Home Goods,84.36,2024-06-21
283,11,Confectionary,426.42,2024-10-02
263,42,Fashion,986.71,2024-03-27
234,40,Groceries,739.13,2024-09-25
486,33,Stationary,644.28,2024-07-17
268,33,Groceries,728.32,2025-01-11
338,29,Electronics,637.71,2024-06-13
312,15,Groceries,33.56,2025-02-25
382,32,Fashion,648.67,2025-01-19
300,35,Fashion,197.97,2024-05-18
324,38,Groceries,835.18,2024-06-19
21,36,Home Goods,591.47,2024-08-26
476,4,Home Goods,178.32,2024-06-28
120,14,Confectionary,115.47,2024-10-16
477,19,Stationary,414.63,2025-02-22
271,18,Groceries,293.99,2025-02-02
271,35,Stationary,425.12,2024-08-07
81,35,Electronics,648.57,2024-10-14
484,20,Fashion,545.88,2025-01-04
448,5,Confectionary,448.55,2024-08-21
374,12,Groceries,759.92,2024-08-22
231,22,Fashion,206.46,2024-12-14
44,4,Electronics,253.1,2024-07-24
156,50,Stationary,222.82,2024-04-15
359,35,Confectionary,931.47,2024-11-05
216,20,Stationary,154.19,2024-08-10
405,27,Fashion,641.51,2024-10-24
24,9,Groceries,431.71,2025-03-04
291,42,Groceries,305.09,2024-11-27
289,15,Stationary,704.24,2024-09-04
322,36,Groceries,26.38,2025-03-06
279,13,Home Goods,577.31,2024-10-30
278,18,Electronics,477.63,2024-08-24
442,43,Fashion,333.5,2024-06-22
69,24,Electronics,908.6,2024-06-05
302,18,Fashion,339.63,2024-08-26
489,33,Confectionary,16.02,2024-09-28
424,50,Electronics,105.78,2025-03-04
281,12,Fashion,327.58,2024-07-29
343,41,Fashion,776.25,2024-12-20
274,3,Home Goods,260.73,2024-04-02
437,49,Confectionary,983.99,2024-06-17
475,23,Confectionary,747.16,2025-02-13
137,5,Groceries,735.46,2024-05-26
262,42,Electronics,631.28,2024-10-01
226,43,Groceries,713.77,2024-10-11
343,16,Electronics,385.14,2024-06-26
251,18,Stationary,669.73,2025-02-15
83,40,Fashion,381.85,2024-06-27
267,14,Fashion,837.16,2024-12-26
63,32,Groceries,988.57,2025-03-10
30,36,Groceries,892.51,2024-09-12
140,50,Home Goods,482.34,2024-09-18
159,4,Fashion,414.14,2024-12-08
328,46,Home Goods,330.2,2024-09-05
59,26,Fashion,209.28,2025-01-03
479,29,Fashion,820.12,2024-12-17
43,19,Electronics,607.94,2025-01-23
470,45,Home Goods,188.03,2024-11-21
328,32,Electronics,643.48,2024-10-03
154,24,Home Goods,449.66,2024-06-04
493,47,Fashion,441.09,2024-08-13
311,11,Confectionary,587.33,2024-12-31
119,14,Stationary,73.73,2024-06-26
340,14,Groceries,672.98,2024-07-21
26,14,Groceries,701.01,2024-10-23
174,20,Home Goods,653.44,2024-05-19
378,2,Confectionary,241.65,2024-10-23
491,4,Confectionary,649.27,2024-08-03
132,13,Stationary,382.23,2024-09-29
373,9,Home Goods,858.7,2024-06-11
469,11,Electronics,208.62,2024-05-22
498,7,Electronics,655.36,2024-04-23
340,32,Fashion,530.54,2024-11-05
250,44,Stationary,764.3,2024-10-18
38,32,Electronics,561.73,2025-01-16
162,22,Electronics,989.98,2024-03-30
445,14,Fashion,642.62,2024-04-24
365,8,Stationary,813.73,2024-07-27
218,46,Fashion,739.31,2024-11-27
8,29,Stationary,237.26,2024-08-30
445,19,Groceries,567.0,2024-04-25
166,30,Home Goods,102.04,2024-11-14
85,27,Fashion,388.29,2024-08-30
355,16,Stationary,57.95,2024-12-26
273,47,Home Goods,594.81,2024-08-01
174,2,Confectionary,687.2,2024-10-31
489,46,Fashion,88.86,2024-07-24
168,26,Stationary,829.33,2024-04-05
34,19,Confectionary,566.11,2025-01-17
354,40,Electronics,302.12,2024-10-29
322,49,Confectionary,354.38,2024-04-26
202,46,Stationary,25.87,2024-03-24
88,23,Groceries,154.12,2024-09-15
325,28,Stationary,963.64,2024-08-29
281,12,Electronics,958.67,2024-05-15
7,45,Groceries,647.26,2024-04-06
354,39,Fashion,153.39,2024-06-08
371,50,Fashion,911.53,2024-12-20
256,1,Confectionary,108.18,2024-08-10
61,10,Electronics,676.75,2025-03-03
217,23,Groceries,735.58,2024-03-30
62,6,Home Goods,286.58,2024-10-28
188,24,Fashion,955.33,2024-03-26
122,7,Stationary,261.12,2025-02-16
459,23,Stationary,674.49,2024-07-24
286,24,Stationary,48.75,2024-09-23
240,2,Fashion,537.87,2024-07-27
29,27,Groceries,489.17,2024-08-17
153,32,Fashion,146.08,2024-03-26
388,20,Fashion,615.44,2024-05-17
467,26,Confectionary,248.43,2025-02-24
150,41,Home Goods,974.39,2024-06-09
263,8,Confectionary,724.78,2024-04-28
85,12,Confectionary,922.67,2025-01-02
278,18,Confectionary,522.39,2024-08-25
120,41,Confectionary,785.02,2024-04-25
284,1,Stationary,563.61,2024-11-25
411,12,Electronics,808.67,2025-03-12
474,37,Groceries,480.19,2024-06-30
449,36,Electronics,568.15,2025-03-11
367,14,Fashion,304.87,2024-04-10
388,9,Electronics,184.96,2024-04-25
310,39,Groceries,113.5,2024-06-02
294,11,Home Goods,24.62,2024-09-20
8,26,Stationary,925.86,2024-05-07
377,42,Stationary,413.57,2024-10-01
